text,user1,user2,user3,user4,user5
"آخه حرفم اینه که
همچین شخصی یا باید 
فیک باشه یا دیوانه
 که منو فالو کرده:))))))))))))))))))))))))",0,1,0,0,0
"نقد عمرت ببرد غصه دنیا به گزاف

گر شب و روز در این قصه مشکل باشی🌱

«حضرت_حافظ»",0,1,0,0,0
"یکی از دوستام همزمان با دو تا پسر صحبت میکرد. 
بعد چند وقت قضیه لو‌ میره :)
قسمت جالب اینجاست که الان سه تاییشون با هم دوستن.
شما هم به همونی که من فکر میکنم فکر کردین؟",0,1,0,0,0
"تولد استقلالِ بی استقلال مبارک 💙
ایشالله به جایگاه واقعی خودش برسه،تو چند رشته فعالیت کنه،املاکش رو پس بگیره تا دوباره بتونه ورزشکار های تراز اول معرفی کنه

روح سحر خدایاری هم شاد 💙
کاش روزی برسه که هم بانوان بتونن مسابقات آقایان رو از نزدیک ببینن،هم آقایان مسابقات بانوان رو",0,1,0,0,1
"آهی کشید و گفت: امسال هم اربعین بی اربعین💔

گفتم: تو روضه‌ی امام حسین نشستی انگار زیر قبّه‌ای؛ لذتشو ببر.

گفت: اربعین رفتی؟
گفتم: آره

گفت: پس تجربه‌ش نکردی.
دیگه هیچی نگفتم ولی این کلمه ( #تجربه ) تو ذهنم هی رفت هی آمد؛ با خودم گفتم اربعین را فقط زینب سلام‌الله‌علیها تجربه کرد",0,1,0,0,1
"آقایون بنگتون برای یک کمپین چرا اینقدر باید خفن و هات باشید؟ یکم شل کنید ما بتونیم به ادامه زندگیمون بپدازیم 
کمرم‌ خم شده دیگه صاف نمیشه...
@BTS_twt",0,1,0,0,1
میگن علت عزل امام جمعه لواسان این بوده ادای امام شنبه‌ها رو درمیاورده حاجی تو امام جمعه بودی جمعه تعطیله نباید کار میکردی اینو همه میدونن,0,1,0,0,0
یکی از عجیب‌ترین لحظات زندگیم وقتی بود که روی یه سنگ قبر اسم و فامیلی خودمو دیدم,0,1,0,0,1
"پسر من خیلی تنگ شدم جدیدا!
چند شبه دارم پشت هم میرم ورزش، الانم دارم میرم باشگاه انقلاب!
فکر کنم دارم میمیرم همه چی زیادی داره سالم میگذره 🥲😂",0,1,0,0,1
هیچ وقت فاز اینایی ک تو کنسرتا دسشونو سه متر دراز میکنن که دست خواننده رو بگیرن درک نکردم مگه امام زادس یزید:),0,1,0,0,1
RT @tanasoli: بلینکن در سخنانی شدیداللحن تهدید کرد اگر جمهوری اسلامی تا چند وقت دیگر به مذاکرات بر نگردد پس چه زمانی میخواهد برگردد؟,0,1,0,0,1
یه جوری رضا گلزار همه جا هست آدم خیال می کنه داشته چک هاش بر می گشته !!!,0,1,0,0,0
"نه هر کو گَله‌‌یی رانَد، شبان است
نه هر کو چشم دارد، پاسبان است
#پروین_اعتصامی",0,1,0,0,0
بوی عجیبی میاد. نمیدونم مامان ناهار چی درست میکنه و دارم سعی میکنم تشخیص بدم بدون رفتن ب آشپزخانه چی داریم.. بوی میگوی سوخاری یا شاید مرغ. خدا کنه اینا باشه گوشت نباشه که ریخته شه تو قیمه😭😂,0,1,0,0,1
"رئیس ستاد ارتش اسرائیل می‌گوید ارتش کشورش برنامه‌های حمله به ایران را «به میزان زیادی تسریع کرده است».
آویو کوخاوی در گفت‌وگو با سایت اسرائیلی «والانیوز» به مناسبت سال نو یهودی گفته که نظر به پیشرفت‌های چشمگیر در برنامه هسته‌ای تهران، طرح‌های بمباران ایران را «سرعت داده است».",1,0,0,0,1
"توی بهشت هم اگر بی رضایت خودت بروی برایت بدل می‌شود به جهنم. چرا روزگار را به خودت سخت میکنی، آقا معلم؟ اگر دل ببندی، هر خراباتی یک بهشت است.

📕 نفرین زمین 
✍🏽 #جلال_آل_احمد",0,1,0,0,1
آقا من جدی جدی مثل این که ورزشکار حساب می‌شم. باورم نمی‌شه. یه جوریه. اصلا عادت ندارم. 😁,0,1,0,0,0
پزشکان و روانپزشکانی که دم از «لطف الهی» و دیگر خصوصیات «روحانی» می‌زنند، به نوعی آسیب‌های اولیه و پنهان ناشی از بیماری را انکار میکنند.آن‌ها ابتدا باید روی خودشان کار کنند تا بتوانند عوارض اینگونه آسیب‌ها را درک کنند و با آن‌ها روبرو شوند زمانی که حاضر به انجام چنین کاری بشوند/,0,1,0,0,1
"واقعا هیچ تصوری از زندگی در روستا و شهر کوچک ندارم. نمیدونم برخوردشون با دکتری که چتری داره چیه :))

دکتری که چتری داره چیه؟ فقط ساکنین روستا و شهرهای کوچک جواب بدن :)))",0,1,0,0,1
"من باز هم این کار رو می کنم بچه جان

اونا دروغ می گن موبایل

باید نابود بشن",1,0,0,0,1
امروز هواشناسی گوشیم گفت دیگه هوای رشت رو بهت نشون نمیدم آخه تحمل دیدن ناراحتیت رو ندارم :))),0,1,0,0,1
"""نمی‌دونم"" گفتن اونقد سخته که به یه دبیر جغرافیا گفتیم جزایر لانگرهانس کجاس گفت تا اونجایی که یادمه تو آمریکای مرکزی باید باشه.",0,1,0,0,0
هر روز بیش‌تر به این نتیجه می‌رسم که من خودِ خودِ ربکا تو دیس ایز آسم. 🙄,0,1,0,0,0
کاش یکی هم پیدا بشه منو مثل بابای دوستم که زنشو دوست داره دوسم داشته باشه,0,0,1,0,1
"چیزی که قبلنا ناراحتم می‌کرد الان دیگه از آب دهان بز کم ارزش و اهمیت‌تره.
می‌مونه غر زدنش که دایرکت بچه‌ها درش بازه حدا رو شکر :))))",0,1,0,0,0
بازدید استوریهای دیروز به شکل عجیبی ٢.۵ برابر روزهای عادی شده! جالب بود… باید بفهمم دلیلش چی بوده و چی باعث میشه، اینجوری میشه بازدید بیشتری گرفت 👍🏻,0,1,0,0,0
ولی چقدر زندگیا قشنگ تر بودن وقتی که تنها ارتباط از راه دورِ آدما گوشیای نوکیا بود!,0,1,0,0,1
از امروز صب احساس سرما کردم روزهای گرم دلپذیر خدا حافظ خورشید نزدیکتر خدا حافظ. بی لباسی و لختی پراکنی خدا حافظ...,0,1,0,0,1
میخوام بگم بم یچزی بگین بکشم ولی این مدت انقدر اخر سر نکشیدم دیگه خجالت میکشم😭😭😭😭😭,0,1,0,0,1
این قضیه که تایم صبحانه رو از دست میدم با اینکه بیدارم و مقاومت میکنم دربرابر غذا خوردن خیلی عجیبه,0,1,0,0,1
"نقش تو در خیال و خیال از تو بی نصیب

نام تو بر زبان و زبان از تو بی‌خبر

#عطار",0,1,0,0,1
تنها آهنگایی که وقتی ناراحت بودم مودمو سریع عوض میکرد آهنگای انریکه بود که به لطفش اونا هم دیگه تاثیر چندانی نداره😂😂😂,0,1,0,0,1
"هر استوری باز میکنم دخترا دارن حسرت میخورن که یارو تو کنسرتش به دوس دخترش فلان...
رفتم ویدیو رو نگاه کردم حالم بهم خورد 😂",0,1,0,0,1
"بخش عظیمی از آسایش و امنیت جامعه متوجه   سبزپوشانی است که جانشان به معنای حقیقی در کف دستانشان پیداست .
‌#مهدی_آزمون",1,0,0,0,1
اومدم پاستا درست کنم مرغی که ریختم توشو مامانم تو آبلیمو خوابونده بود و من یادم نبود😩 اصلا یه طعم عجیبی گرفت پاستاعه,0,1,0,0,1
"من اگه بفهمم رضا گلزار چرا اینقدر فن پیچ داره  
چقدر خایه مالی تو  اخه  بشر ...😅😅😅😂",0,1,0,0,1
"فرق انسان با سایر جانداران در مرگ آگاهی هست 
 وهمین مرگ آگاهی به زندگی معنا میدهد
انسانی که طوری زندگی میکند که انگار هیچ مرگی وجود ندارد حیوان است",0,1,0,0,0
"۱۰۰ میلیون میدن میرن کنسرت شایع؟ تو استانبول؟ چخبره؟ چرا اینقدر گرون؟ ترکیه مگه تعزیرات نداره؟
ما ۱  تومن دادیم رفتیم کنسرت امینم، تو ابوظبی!",0,1,0,0,1
یارانه نقدی رو حذف کنن تکلیف اون ۲میلیون وام کرونایی که گرفتیم چی می‌شه؟ چجوری قراره تسویه بشه؟,1,0,0,0,1
"ولی اگه استادرائفی‌پور نبود خیلیاتون الان بجای تایم‌لاین انقلابی تو تایم‌لاین براندازا در حال تخریب جمهوری اسلامی بودید! =)))

#رائفی_پور",0,1,0,0,0
"«أَلَّا تَخَافُوا وَلَا تَحْزَنُوا»

 خدا میگه: «دیگر هیچ ترسی (از وقایع آینده) و ناراحتی و اندوهی از (گذشته خود) نداشته باشید»

وقتی خودش گفته یعنی وقتی بسپاری دیگه همه چی رو خودش به بهترین نحو درست میکنه
#آرامش",0,1,0,0,0
"1400/06/18
نزدیک به 287 میلیون ریپل توسط چندین صرافی جابجا شد: 
طی 20 ساعت گذشته، ریپل و برخی از بزرگترین صرافی های رمزنگاری شده، از جمله بایننس و کوین بیس نزدیک به 286 میلیون ریپل جابه جا کردند.",0,0,1,0,0
پاسدار تروریست احمد وحیدی وزیر کشور رژیم، پاسدار تروریست شاهچراغی فرمانده سپاه قم را به عنوان استاندار قم منصوب کرد,1,0,0,0,1
"داشتم برنامه رو میچیدم فردا صبح برم کوه، تا گوشیم رو برداشتم به نریمان پیام بدم مامانم گفت امشب مهمون میاد خونمون و اجازه بدم تو اتاق من بخوابن:*)))))
خدایا تو من رو چاق دوس داری واسه همین نمیذاری ورزش کنم.",0,1,0,0,1
"تو باشگاه هیچی به اندازه آهنگای قدیمی ایرانی حس و حال ورزشو از آدم نمیگیره
آخه ""عمرمو مدیون توام سیلوانا""؟؟؟",0,1,0,0,1
کاش جمهوری اسلامی عزیزمون ناخدا پاخدا های ابرآروان رو یه دوره‌ی دو ساله‌ اعزام کنه افغانستان، ماموریت مستشاری,0,1,0,0,1
"گفتم چرا قلبم دِگر بر تار زلفت گیر نیست

سر بر زمین افکند و گفت :خود کرده را تدبیر نیست

😂😂😂",0,1,0,0,0
"شما با سنا چت نمیکنید ک ببینین ۱۳ تا پیام ازش دارین و وقتی باز کنید ببینید ۱۱ تاش گیف گریه کردن و زجه زدن بخاطر زینه 🙂❤🥺 😂 
@Blue_Zquad",0,1,0,0,0
دقت کردید هم اصولگرا، اصلاح طلب و برانداز. همه از ایران  انتظار دارن طرف احمد مسعود رابگیره ؟ چون مسعود در حال حاضر به ظاهر مظلوم واقع شده! آیا اینکه همه ی نگاها اینه که درناخوادآگاه خود، ایران را نماد دفاع از مظلوم میدانند نقطه ی قوتی هست برای ج ا ایران 🤔.؟؟؟؟,0,1,0,0,0
"بازی بین دوتیم الله 🇮🇷 و الله‌اکبر 🇮🇶 با نتیجه‌ ۳-۰ به سود تیم الله خاتمه یافت٫
پس نتیجه می‌گیریم خدا آنچنان هم بزرگ نیست.",0,1,0,0,0
"دلم میخواد یه آهنگ جدید مثه `در و باز کن` بیاد
همونقدر خوب باشه
همونقدر قوی باشه
همونقدر باهاش ارتباط برقرار کنم",0,1,0,0,0
"حالا دختر اگه یه نقطه هم تویییت کنن هزار فیو میخوره
وما پسرا با کلی فکر وتلاش ی چیزی مینویسیم دو یا سه فیو میخوره
اخه چرا؟🗣🗣🗣",0,1,0,0,1
"با اشغال عراق شیعه و سنی عینهو سگ و گربه خیابونارو سنگربندی کردن و افتادن بجون هم!!
وقتی بگایی خیلی زد بالا آمریکا گفت از صدام پرسیدیم : میتونی اوضاعو درست کنی؟!
صدام گفت: آره .. بشرطیکه ریشمو بتراشم، و ۱۵ دقیقه سخنرانی کنم!

از آمریکا پرسیدن: واقعا میتونست؟!
گفت : آره میتونست!",1,0,0,0,1
تنها راهی که برای پولدار شدن دارم امروز اینه که برم اعضای طالبان رو شکار کنم از اف بی ای جایزه بگیرم,0,1,0,0,1
"اون جا که بهرام میگه:
منو میبینی؟ حتی افتخار میکنم به اشتباهام
ب مولا این منه",0,1,0,0,0
"ترامپ؛
طرفداران احمق و مذهبی دارد ولی مرد سیاست و اقتصاد است.
بایدن؛
طرفداران اتوکشیده و عالم دارد ولی خودش یک کودن اقلیت پرست است.
نتیجه:
راه نجات از Centerismمیگذرد.",1,1,-1,0,1
"کاپشنی که میپسندم بالای ۲ ملیون و بوتی که میپسندم بالای یک و نیم.
حقوق یک ماه وزارت کار: کاپشن و بوت.",1,1,1,1,1
"آقا چرا تا با یه پسر حرف میزنی فوری میگه وزنت چنده انگار میخاد گوسفند بخره قدت چنده سایز فلانت چنده خب حالا یه قدی بده
بعد تا خودت اینارو بپرسی بگی کارت چیه ماشینت چیه بدشون میاد؟؟؟",1,1,-1,0,1
"گویا سپاه پاسداران انقلاب اسلامی
با اتش ترکیبی دقیق پهپادی و توپخانه ای 
مراکز گروهکهای تروریستی که گهگاه در خاک کشور عزیزمان دست به ترور وایجاد ناامنی کنند
دراقلیم کردستان مورد هدف قرارگرفته است",1,1,-1,0,0
"شاید اولین نفر بودم توی دنیا که دوز اول رو اسپوتنیک زدم و دوز دوم رو آسترازنکا، علائمش الان دیگه دارن شروع میشن.
جزییات تکمیلی به زودی....",1,1,-1,0,1
"بهترین کار جمهوری اسلامی عدم مداخله نظامی در افغانستان بود.....
اونائی که خودشون رو واسعه اونجا می کشند....راه باز و جاده دراز....فقط قبلش قوانین طالبان رو خوب یاد بگیرند",1,1,-1,0,0
"گفت فراموشم کن...
حسی ندارم ..
من در هیچ خیابانی با تو قدم نزدم...
زبانم بند آمد که بگویم..
      قدم نزدیم ...
ولی در تمام کوچه های این شهر
    بودنت را حس میکنم ..
       و به تو فکر ..",1,1,-1,0,1
"زودا که ضد انقلابِ در پناه اقلیم کردی عراق،آتش کیفر مردان ایران را به دامن تر مقامات اقلیم نیز بکشانند!
#ایران",1,1,1,1,1
اگه می‌دیدین چطور هر روز  بدو بدو از خونه می‌زنم بیرون، جلو ساختمون می‌بینم شت از ایرپاد صدا نمیاد دیگه، گوشیمو جا گذاشتم و دوباره بدو بدو برمی‌گردم داخل، حتما دنبال یه راه درمان می‌گشتین واسم.,1,1,1,0,1
"اصن نمیدونم چرا هنوز زندم
چجوری واقعا میتونی انقدر هات باشی جئون؟ 
چرا نمیای از روم رد شیییی؟ https://t.co/2Nq4cL5rc3",1,1,1,0,1
کاش مادرم فردا می‌رفت. من دیگه نمیتونم ماسک تحمل کنم. نفسم در نمیاد و اصلان رو ندیدم. کلی هم کار دارم عوضش نشستم با این لوله‌کش گاگول سر و کله میزنم که من سر در نمیارم یه قیمت کلی به من بده.,1,1,1,0,1
چه‌قدر تک بعدی و خودبین هستین «ایران انقد بدبخته و سیاه پوستا دغدغتونن؟» آره؟ بدبختی ایران باعث نمیشه بدبختی‌ها و ظلمهای دیگه که در طول تاریخ شده و میشه کمرنگ شن؟,1,1,-1,0,1
"یه وقتایی باید همون موسیقی که دوس داریو وسط خیابون پلی کنی و بشینی گریه کنی.
بعدش خیلی حس خوبی داره",1,1,-1,0,1
"پلیس گفت این دو تا خانوم که اسمشون توی توییتاست رو اگر می‌شناسی مشخصاتشون رو بنویس اینجا. گفتم از لحاظ اخلاقی درسته که اسمشون رو بنویسم؟ گفت خانوم شما اومدی از یه کار غیر اخلاقی شکایت کنیا...
حالا جالبش اینجاست یکی از اون دو تا اکانتا از همون موقع مزاحمتا اکانتش رو بسته رفته.",1,1,-1,0,1
"قطار می‌رود

تو می‌روی

تمام ایستگاه می‌رود

و من چقدر ساده‌ام

که سال‌های سال

در انتظار تو

کنار این قطار ایستاده‌ام

و همچنان

به نرده‌های ایستگاه رفته

تکیه داده‌ام

#قیصر_امین_‌پور",1,1,-1,0,1
"اون موقع ها که رانندگی یاد میگرفتم بابام میگفت نترس ماشین واسه تصادفه و من نمیترسیدم
این روزا که درگیر مهاجرتم بهم گفت نترس تجربس دیدی سخته واست برمیگردی 
به آدما ایمان بدیم که نترسن",1,1,1,0,0
"حواستونو جمع کنید دست و پا چلفتی نباشید،
چون مهم نیست مساله چیه،در۹۹درصد مواقع حس بدی القا میکنه در طرف مقابل،حسی به مراتب خیلی بدتر از دست و پا چلفتی بودنتون",1,1,-1,0,1
"امام زین‌العابدین ع فرمودند: 
نمی دانم با این مردم چه کنم. 
اگر آنچه که از پیغمبرص شنیدیم برای این‌ها حدیث کنیم می خندند و اگر ساکت شویم ، نمی توانیم ؛ شخصی به نام ضَمره عرض می کند که شما برای ما نقل کنید.",1,1,-1,0,1
ناراحتم.نوشتم از چی اما پاک کردم.بزار من باعث خجالتش نشم.دیدم در مقابل خیانت،کثیف‌‌کاری آدمی که ادعا دوست‌داشتن داره،دروغ شنیدن از یه دوست اونم واسه جلب حس ترحم،هیچی نیست.فقط چرا من سعی دارم کج‌برداشتی‌ها‌رو توضیح بدم که اعتماد باقی بمونه؟اونم برای آدمایی که یه نقطه صداقت ندارن!,1,1,1,0,1
خیلی مملکت عجیبی شده یارو جیغ میزد حرررروووووووومزادهههه من ۳۰۰ میخوام با لگد میرفت تو صفحه عابربانک,1,1,-1,0,1
"من از شما دلتنگ و نگران می باشم و از ملامت کردن شما رنجیده گشتم، آیا در عوض زندگانی همیشگی به زندگانی موقت دنیا خوشنود هستید، و به جای عزت و بزرگی تن به ذلت و خواری دادید.
#حیدر",1,1,-1,0,1
مصداق بارز اینکه نباید آدمارو از روی ظاهر قضاوت کرد حمید نوری‌ه، همه‌چی به قیافش میاد جز جنایت علیه بشریت.,1,1,-1,0,1
"حالا ممکنه یکی از دلایلی که سمت پسرا نمیرم اینه که تمایلم به دخترا بیشتره ولی از حاملگی ناخواسته هم مثل سگ میترسم
از اون ترسناک‌تر ازدواج و فامیل شدن با یه خانواده ایرانی دیگه‌س
انقدر ترسناکن برام اصلا نمیتونم به پسرا فکر کنم :"")",1,1,1,0,1
"اون لحظه که کاری که میخوای و واسش برنامه ریزی کردی بهم میخوره و نه تقصیر تو و اطرافیانته و نمیدونی از دست کی باید عصبانی باشی،
اره من دقیقا همینجا ام.",1,1,1,0,1
اینکه یه نفر پین چتات باشه ولی یه روز مجبور بشی آرشیوش کنی خیلی ناراحت کنندست!!!,1,1,-1,0,1
اینکه یه جایی حس کنی کلی حرف برای گفتن داری ولی هرچقدر فکر میکنی نمی تونی کلمه یا جمله ای پیدا کنی که واقعا بتونه حق مطلب رو به درستی ادا کنه، این همون لحظه ایه که به جمله ی «گاهی کلمات خیلی حقیر میشن» ایمان میاری.,1,1,-1,0,1
غربی ها هرجا ک بتوانند ضربه خواهند زد و اگر جایی هم ضربه نمیزنند به این دلیل است که نمیتوانند...,1,1,0,0,1
"آقا چهار صبح تشریف میارن خونه، حرف مفت هم میزنه! 
خودم کردم که لعنت بر خودم باد.",1,1,-1,0,1
دیشب یه عالمه خواب دیدم،تو یکیشون رسیده بودم به نقطه آفرینش واونجا خدارو دیدم که داره برام همه چیو توضیح میده و اون رفت کنار بعدش من اومدم برای یکی دیگه توضیح بدم که چیشد تا اینجای تاریخ کیهانی دیدم شدم خدا اون یارو هم تامنو دید بامن جنگید منو ازاونجا انداخت بیرون 😐 عجیب بودخیلی,1,1,-1,0,1
"شیری افتاد ز پای و همگی شیر شدند

گذر گرگ به آهوی حرم ها افتاد
#حب_الحسین_یجمعنا",1,1,-1,0,1
این حالت که حالم خنثی هست و یهویی بی دلیل آنچنان استرس و اضطراب و نگرانی ای سراغم میاد رو دیگه نمیخوام 😞😞,1,1,1,0,1
"«منا» یک قربانگاه بود، و… «کربلا»، قربانگاهی دیگر تنها هاجر و ابراهیم نبودند که «اسماعیل» را به «مذبح» آوردند، محمد و علی و فاطمه(ع) نیز «حسین» را به قربانگاه عشق فرستادند
#حب_الحسین_یجمعنا",1,1,-1,0,1
واقعاً هیچ‌وقت نمیفهمم چی شد که من رفتم ریاضی؛ یعنی هرروز که‌میگذره بی‌معنی تر میشه این انتخاب.,1,1,-1,0,1
"یارو خوابیده، تخمشم نیست، منم دارم از استرس بگا میرم، تهش حرف مفتشم اون میزنه!
وظیفه من بود میرفتم زودتر تست میدادم به ایشون استرس وارد نمیکرد.
چطور من تورو انتخاب کردم؟",1,1,1,0,1
خاورميانه در سياهى فرو رفته ، از غرب انتظار كمك عين ابلهى است چرا كه انها مسبب هستند. #اعتراضات_سراسری,1,1,1,0,1
واقعا دلم میخواد تواناییم برگرده به زمانی که کنکوری بودم و بتونم روزی چندین ساعت کار مفید کنم,1,1,-1,0,1
"زندگي به من آموخت هر چيز قيمتي دارد
پنير مجاني فقط در تله موش يافت مي شود.",1,1,-1,0,1
"ماشینی رو که ابتدای امسال  ۱۲۶ میلیون تومان بود، الآن دارم میخرم ١٧٢ میلیون تومان.😔
زیبا نیست؟ 😏",1,1,-1,0,1
هر کی رو بخوام می تونم بلاک کنم! افسوس که توییتر و فضای مجازی به قدری سمی گشته که حتی همین یک جمله خشم برخی را برانگیخته خواهد کرد؛ در حالی که این حق من است.,1,1,-1,0,1
"خط تو با خون تو آغاز می شود، از آن زمان که تو ایستادی دین راه افتاد و چون فرو افتادی، حق برخاست
#حب_الحسین_یجمعنا",1,1,-1,0,1
"ديشب از ساعت ده خوابم ميومد؛
خيلي هم خوابم ميومد.
ولي به جاي خوابيدن تا صبح گريه كردم.",1,1,1,0,1
"هی میخوای بری هی به خودت میگی ی روز دیگه صبر کن 
چراااا آخه چرا دل دل آخه :((((((",1,1,1,0,1
اين استادايي ك ميگن ما ننداختيمت خودت اوفتاديو باس بگيرم بكنم تش بگم من نكردمت، خودت دادي,1,1,-1,0,1
حس بچه ۱۸ ساله ایو دارم که کنکور داره و وقتش داره برای انجام های اداری تلف میشه!,1,1,1,0,1
گودی جز محدود سگاییه که اینقدر بلا سرش میاد بچم😞دیشبم یه خواب شخمی هم دیدم سیستمم به هم ریخت…,1,1,1,0,1
"در حالیکه هنوز با آوردن پیکر یک شهید مدافع حرم به خانواده اش دارن می گن برای پول رفت در همین زمان دارن می گن نیروهای  نظامی باید برای دفاع از #پنجشیر مداخله کنن!
و جالبتر اینکه هنوز از این تناقض دچار پارگی مزمن نشدن!",1,1,-1,0,1
بابا یزیدا این چه وضعشه چراغ خیابونا و مخصوصا خروجی اتوبانا خاموشه؟؟ نمیبینم بی شرف نمیبینممم.,1,1,-1,0,1
"شمایی که خودتو شیعه و مسلمون میدونی
 ولی کلی بی احترامی و فحاشی میکنی اونم به هر دلیلی!
امام صادق فرمودن مایه زینت ما باشيد نه مايه آبرو ريزي ما
حواست هست دینت به واسطه امثال ما داره فحش میخوره؟!

#هوایی",1,1,-1,0,1
"وقتی #میرحسین آبان۹۸ رو‌ جنایت نامیدو گفت مسولیت مستقیمش بر گردن شخص خامنه‌ای ست، 
وقتی رهنورد در واکنش به اعدام روح‌الله‌زم بیانیه داد
وقتی میرحسین گفت کنار مردم خواهم ایستاد ودعوت به تحریم انتخابات کرد, 
مثل امروز که رهنورد از #پنجشیر حمایت کرد توسط اصلاح‌طلبان حکومتی بایکوت شد",1,1,-1,0,1
"با تورم سالانه ۳۰ درصد وام ۱ میلیارد تومنی ۱۵ سال دیگه مثل وام ۲۰ میلیون تومنی الانه
#فکت",1,1,-1,0,1
به زیاده روی هفته پیش مشکوکم. اینکه انقد حالم بد شد ممکنه به خاطر همون باشه.,1,1,-1,0,1
"هر روز توی دلم از مامانم معذرت خواهی میکنم بابت بودن دختری که شاید هیچوقت نمیخواست
انقدر از ایده ای که از دختر مورد علاقه‌‌ش داره دورم که حتی از خودمم ناامیدم",1,1,1,0,1
تنها دلیلی که آدم نمیکشم کثیف‌کاریشه. واقعا کی حوصله داره خون پاک کنه و جنازه جابجا کنه,1,1,-1,0,1
پسر شومبول طلای ایرانی که باشی نشستی میبینی بقیه دارن از انتخاب واحد مینالن و خودتم یادته چه بدبختی‌ای میکشیدی، ولی بازم میخوای‌ دانشگاه قبول شی برگردی به اون سگدونی که نری سربازی.,1,1,-1,0,1
میگه واسه پسره خودکشی کرده ۶۸تا بخیه خورده دستش ولی هرمدلی حساب میکنم دست گاوم بود اینهمه بخیه نمیخورد.,1,1,-1,0,1
باید رابطم با سگ و گربه رو اکی کنم، یا حداقل نترسم ازشون. همه تو خونشون یکی دو تا حیوون دارن و نمیشه خونه هیچکدوم نرم‌ که:/,1,1,-1,0,1
با اینکه خودم آرمیم و خیلی ساله ک دارم پسرای با استعداد بنگتن رو استن میکنم،ب نظرم بهتره ک پسرا معاف نشن و سربازی برن...قطعا برای ما خیلی سخت خواهد بود و کلی دلتنگشون میشیم ولی...مگه بی تی اس تافته جدا بافته است؟ این همه گروه ب سربازی رفتن و طرفداراشون دلتنگ بودن..,1,1,-1,0,1
"افغانستان امروز زیر استبداد طالبان و عراق فردای زیر سرکوب داعش و تکفیری‌ها فرجامی است که قدرتهای خارجی با آلت فعلهای وابسته‌شان به باور آوردند و خواهند آورد!
پس در برابر این وابستگان بدهکار همیشه طلبکار بدون لکنت بایستیم.",1,1,-1,0,1
"دولتمردان سیزدهم، باید یک جلسه به قید فوریت برای حال بد مردم سیستان گذاشته شود چون نه آب دارند ونه هوای خوب 
#هامون_تشنه",1,1,-1,0,1
"چی میشه که 
دونفر که اول ازداجشون  انقدر که بهم میومدن و خوب بودن همه  تو فامیل 
حرست رابطه ای مثل اونا رو داشتن
بعد از گذشت ده سال از هم جدا میشن
یعنی دختره بود خواست که جدا بشه
پسره الان پنج ساله هر کاری کرده تا
این اتفاق نیوفته 
و من الان براش خیلی ناراحتم 😔😔",1,1,-1,0,1
"برای فلسطین با رپرتاژ خودشان تظاهرات برگزار میکنند اما چند ده نفر را که برای مردم افغانستان به خیابان آمدند، بازداشت کرده اند. 
#تناقض",1,1,-1,0,1
خدایا یک فرصتی به من بده که بتونم حساب این ادمو بذارم کف دستش و مثل همیشه سکوت نکنم 🥲,1,1,1,0,1
"خیال میکرد عقیم شده است حرفهایم
بیخبر از آبستنی واژه ها
که این روزها هوس خودخوری میکنند مدام
زه.ره..",1,1,-1,0,1
"دیدین یه کاریو ک انجام میدی میگی آخيش سبک شدم انگار باری بود روی شونم
#شهید_مرتضی_کریمی

چقدر سبک شدی
و دل از دنیا کندی و ملکوتی شدی https://t.co/f4L6Pfa9J2",1,1,-1,0,1
"تشنه بودم.
شیشه‌یِ آبِ یخ کنار دستم بود.
اجازه استفاده نداشتم.
یک قطره ازش بهم دادن.
تشنه‌تر شدم. عذاب کشیدم.
خدایا امتحانش خیلی سخته.",1,1,-1,0,1
"یه سری فکت میخوام در مورد تربیت بچه توییت کنم که شاید بدرد بخوره
1. بچتون رو موقع خوردن غذا دعوا نکنید چون باعث میشه اسید معدش بالا بره و دیگه نتونه غذا بخوره و درآینده از خوردن غذا دسته جمعی متنفر بشه و گوشه گیر.",1,1,-1,0,1
بیشتر از همه از این متنفرم که میگن ایشالله همین جا شوهر کنی و بمونی 🤢 یا برات شوهر خوب پیدا کنیم؟ آخه زر نزنی نمیگن لالی. ایششششش,1,1,-1,0,1
"سوم اصراااار به عمیق‌تر کردن صحنه‌های حساس با اسلوموشن. واقعا چرا؟!  صحنه‌‌ی مواجهه با جسد خونی یه دوست به قدر کافی تراژدیک هست، چرا خرابش می‌کنین با اسلوموشنای طولانی و بی دلیل/:
#سریال_خاتون",1,1,-1,0,1
"بعضی سیاسیون وقتی با قباحت، پر رویی و دیده درآیی تمام به خود اجازه می دهند و اعلامیه،نطق و تبصره نشر می کنند؛دل آدم می کَفد که عجب فریبکارهایی هستند.

مملکت را به این وضعیت و یک نسل را آواره چهار گوشه دنیا کردید. حالا دوباره مهملات ذهنی تان را نشخوار می کنید. باور نداریم! دروغ!",1,1,-1,0,1
اینایی که یوگا کار میکنن مگه نباید انرژیشون مثبت باشه و حس خوبی بگیری ازشون؟ چرا من این زنو میبینم وحشت میکنم؟,1,1,-1,0,1
الان از بهشتی رد می‌شدم یک سری داشتند در اعتراض به اتفاقات افغانستان شعار میدادن.. از تنهاییشون بغضم گرفت، از تنهاییمون.. لعنت به این نقطه از جهان.,1,1,-1,0,1
